"api_name","category"
"ffr__SummarizationRunInformation__ChangeEvent","standard"
"ffr__SummarizationSettings__c","custom"
"ffr__SummarizationSettings__ChangeEvent","standard"
"ffr__SummarizationTemplate__c","custom"
"ffr__SummarizationTemplate__ChangeEvent","standard"
"ffr__SummarizationTemplate__Share","standard"
"ffr__SummarizationTemplateFieldProcess__c","custom"
"ffr__SummarizationTemplateFieldProcess__ChangeEvent","standard"
"ffr__TaskPath__mdt","custom"
"ffr__XXXAllTypes__c","custom"
"ffr__XXXAllTypes__ChangeEvent","standard"
"ffr__XXXAllTypes__Share","standard"
"ffr__XXXCreditNote__c","custom"
"ffr__XXXCreditNote__ChangeEvent","standard"
"ffr__XXXCreditNote__Share","standard"
"ffr__XXXCreditNoteLineItem__c","custom"
"ffr__XXXCreditNoteLineItem__ChangeEvent","standard"
"ffr__XXXGLA__c","custom"
"ffr__XXXGLA__ChangeEvent","standard"
"ffr__XXXGLA__History","standard"
"ffr__XXXGLA__Share","standard"
"ffr__XXXInvoice__c","custom"
"ffr__XXXInvoice__ChangeEvent","standard"
"ffr__XXXInvoice__Share","standard"
"ffr__XXXInvoiceLineItem__c","custom"
"ffr__XXXInvoiceLineItem__ChangeEvent","standard"
"ffr__XXXPeriod__c","custom"
"ffr__XXXPeriod__ChangeEvent","standard"
"ffr__XXXPeriod__Share","standard"
"ffr__XXXSummarization__c","custom"
"ffr__XXXSummarization__ChangeEvent","standard"
"ffr__XXXSummarization__Share","standard"
"ffr__XXXTransaction__c","custom"
"ffr__XXXTransaction__ChangeEvent","standard"
"ffr__XXXTransaction__Share","standard"
"ffvat__BusinessActivityStatement__c","custom"
"ffvat__BusinessActivityStatement__ChangeEvent","standard"
"ffvat__BusinessActivityStatement__History","standard"
"ffvat__BusinessActivityStatement__Share","standard"
"ffvat__fflib_BatchProcess__c","custom"
"ffvat__fflib_BatchProcess__ChangeEvent","standard"
"ffvat__fflib_BatchProcess__Share","standard"
"ffvat__fflib_BatchProcessDetail__c","custom"
"ffvat__fflib_BatchProcessDetail__ChangeEvent","standard"
"ffvat__fflib_SchedulerConfiguration__c","custom"
"ffvat__fflib_SchedulerConfiguration__ChangeEvent","standard"
"ffvat__fflib_SchedulerConfiguration__Share","standard"
"ffvat__ffsda_SupportDataAccessKey__c","custom"
"ffvat__ffsda_SupportDataAccessKey__ChangeEvent","standard"
"ffvat__VATGroup__c","custom"
"ffvat__VATGroup__ChangeEvent","standard"
"ffvat__VATGroup__History","standard"
"ffvat__VATGroup__Share","standard"
"ffvat__VATGroupItem__c","custom"
"ffvat__VATGroupItem__ChangeEvent","standard"
"ffvat__VATGroupItem__History","standard"
"ffvat__VatReportedTransaction__c","custom"
"ffvat__VatReportedTransaction__ChangeEvent","standard"
"ffvat__VatReportSettings__c","custom"
"ffvat__VatReportSettings__ChangeEvent","standard"
"ffvat__VatReturn__c","custom"
"ffvat__VatReturn__ChangeEvent","standard"
"ffvat__VatReturn__Share","standard"
"ffvat__VatReturnBatchSettings__c","custom"
"ffvat__VatReturnBatchSettings__ChangeEvent","standard"
"FFX_AP_Voucher_Accounting__c","custom"
"FFX_AP_Voucher_Accounting__ChangeEvent","standard"
"FFX_AP_Voucher_Accounting__History","standard"
"FFX_FAMAssetAudit__c","custom"
"FFX_FAMAssetAudit__ChangeEvent","standard"
"FFX_POAnalysis1__c","custom"
"FFX_POAnalysis1__ChangeEvent","standard"
"FFX_POAnalysis1__Share","standard"
"FFX_POAnalysis2__c","custom"
"FFX_POAnalysis2__ChangeEvent","standard"
"FFX_POAnalysis2__Share","standard"
"FFX_POAnalysis3__c","custom"
"FFX_POAnalysis3__ChangeEvent","standard"
"FFX_POAnalysis3__Share","standard"
"FFX_POAnalysis4__c","custom"
"FFX_POAnalysis4__ChangeEvent","standard"
"FFX_POAnalysis4__Share","standard"
"FFX_Receipt_Line_Accounting__c","custom"
"FFX_Receipt_Line_Accounting__ChangeEvent","standard"
"FFX_SMCustomSettings__c","custom"
"FFX_SMCustomSettings__ChangeEvent","standard"
"Field_Trip__Field_Analysis__c","custom"
"Field_Trip__Field_Analysis__ChangeEvent","standard"
"Field_Trip__Field_Analysis__History","standard"
"Field_Trip__Field_Analytic_Config__c","custom"
"Field_Trip__Field_Analytic_Config__ChangeEvent","standard"
"Field_Trip__Field_Analytic_Config__Share","standard"
"Field_Trip__Logistics__c","custom"
"Field_Trip__Logistics__ChangeEvent","standard"
"Field_Trip__Object_Analysis__c","custom"
"Field_Trip__Object_Analysis__ChangeEvent","standard"
"Field_Trip__Object_Analysis__History","standard"
"Field_Trip__Object_Analysis__Share","standard"
"FieldDefinition","standard"
"FieldPermissions","standard"
"FieldSecurityClassification","standard"
"FileSearchActivity","standard"
"FiscalYearSettings","standard"
"FlexQueueItem","standard"
"FlowDebugRefreshEvent","standard"
"FlowDefinitionView","standard"
"FlowErrorMessage__e","custom"
"FlowExecutionErrorEvent","standard"
"FlowInterview","standard"
"FlowInterviewLog","standard"
"FlowInterviewLogEntry","standard"
"FlowInterviewLogShare","standard"
"FlowInterviewShare","standard"
"FlowOrchestration","standard"
"FlowOrchestrationChangeEvent","standard"
"FlowOrchestrationEvent","standard"
"FlowOrchestrationInstance","standard"
"FlowOrchestrationInstanceShare","standard"
"FlowOrchestrationLog","standard"
"FlowOrchestrationStageInstance","standard"
"FlowOrchestrationStageInstanceShare","standard"
"FlowOrchestrationStepInstance","standard"
"FlowOrchestrationStepInstanceShare","standard"
"FlowOrchestrationVersion","standard"
"FlowOrchestrationVersionChangeEvent","standard"
"FlowOrchestrationWorkItem","standard"
"FlowOrchestrationWorkItemShare","standard"
"FlowRecord","standard"
"FlowRecordChangeEvent","standard"
"FlowRecordElement","standard"
"FlowRecordElementChangeEvent","standard"
"FlowRecordElementOccurrence","standard"
"FlowRecordHistory","standard"
"FlowRecordRelation","standard"
"FlowRecordShare","standard"
"FlowRecordVersion","standard"
"FlowRecordVersionChangeEvent","standard"
"FlowRecordVersionOccurrence","standard"
"FlowStageRelation","standard"
"FlowTestResult","standard"
"FlowTestResultShare","standard"
"FlowTestView","standard"
"FlowVariableView","standard"
"FlowVersionView","standard"
"Folder","standard"
"FolderedContentDocument","standard"
"ForecastingAdjustment","standard"
"ForecastingCategoryMapping","standard"
"ForecastingColumnDefinition","standard"
"ForecastingColumnDefinitionLocalization","standard"
"ForecastingCustomData","standard"
"ForecastingDisplayedFamily","standard"
"ForecastingFact","standard"
"ForecastingFilter","standard"
"ForecastingFilterCondition","standard"
"ForecastingGroup","standard"
"ForecastingGroupItem","standard"
"ForecastingItem","standard"
"ForecastingOwnerAdjustment","standard"
"ForecastingOwnerAdjustmentChangeEvent","standard"
"ForecastingQuota","standard"
"ForecastingShare","standard"
"ForecastingSourceDefinition","standard"
"ForecastingType","standard"
"ForecastingTypeSource","standard"
"ForecastingTypeToCategory","standard"
"ForecastingUserPreference","standard"
"FormulaFunction","standard"
"FormulaFunctionAllowedType","standard"
"FormulaFunctionCategory","standard"
"GI_Contract__c","custom"
"GI_Contract__ChangeEvent","standard"
"GoalAssignment","standard"
"GoalAssignmentFeed","standard"
"GoalAssignmentHistory","standard"
"GoalAssignmentRecommendation","standard"
"GoalAssignmentRecommendationShare","standard"
"GoalAssignmentShare","standard"
"GoalDefinition","standard"
"GoalDefinitionFeed","standard"
"GoalDefinitionHistory","standard"
"GoalDefinitionShare","standard"
"GrantedByLicense","standard"
"Group","standard"
"GroupMember","standard"
"GtwyProvPaymentMethodType","standard"
"Holiday","standard"
"HP_Config__c","custom"
"HP_Config__ChangeEvent","standard"
"HP_Configer__c","custom"
"HP_Configer__ChangeEvent","standard"
"HP_Configer__Share","standard"
"IconDefinition","standard"
"Idea","standard"
"IdeaComment","standard"
"IdentityResolution","standard"
"IdentityResolutionFeed","standard"
"IdentityResolutionHistory","standard"
"IdpEventLog","standard"
"IdRsolStatusEvent","standard"
"IframeWhiteListUrl","standard"
"Image","standard"
"ImageFeed","standard"
"ImageHistory","standard"
"ImageShare","standard"
"Individual","standard"
"IndividualChangeEvent","standard"
"IndividualHistory","standard"
"IndividualShare","standard"
"InsightsExternalData","standard"
"InsightsExternalDataPart","standard"
"InstalledMobileApp","standard"
"Intelligence__c","custom"
"Intelligence__ChangeEvent","standard"
"Intelligence__History","standard"
"Intelligence__Share","standard"
"Invoice","standard"
"InvoiceFeed","standard"
"InvoiceHistory","standard"
"InvoiceLine","standard"
"InvoiceLineFeed","standard"
"InvoiceLineHistory","standard"
"InvoiceShare","standard"
"IPAddressRange","standard"
"KnowledgeableUser","standard"
"Lead","standard"
"LeadChangeEvent","standard"
"LeadFeed","standard"
"LeadHistory","standard"
"LeadShare","standard"
"LeadStatus","standard"
"LightningExperienceTheme","standard"
"LightningOnboardingConfig","standard"
"ListEmail","standard"
"ListEmailChangeEvent","standard"
"ListEmailIndividualRecipient","standard"
"ListEmailRecipientSource","standard"
"ListEmailSentResult","standard"
"ListEmailSentResultChangeEvent","standard"
"ListEmailShare","standard"
"ListView","standard"
"ListViewChart","standard"
"ListViewChartInstance","standard"
"LiveChatSensitiveDataRule","standard"
"Location","standard"
"LocationChangeEvent","standard"
"LocationFeed","standard"
"LocationHistory","standard"
"LocationShare","standard"
"LocationTrustMeasure","standard"
"LocationTrustMeasureShare","standard"
"LoginGeo","standard"
"LoginHistory","standard"
"LoginIp","standard"
"LogoutEventStream","standard"
"LookedUpFromActivity","standard"
"MACD__c","custom"
"MACD__ChangeEvent","standard"
"MACD__Feed","standard"
"MACD__History","standard"
"MACD__Share","standard"
"MACD_Line_Item__c","custom"
"MACD_Line_Item__ChangeEvent","standard"
"MACD_Line_Item__History","standard"
"Macro","standard"
"MacroChangeEvent","standard"
"MacroHistory","standard"
"MacroInstruction","standard"
"MacroInstructionChangeEvent","standard"
"MacroShare","standard"
"MacroUsage","standard"
"MacroUsageShare","standard"
"MailmergeTemplate","standard"
"ManagedContent","standard"
"ManagedContentChangeEvent","standard"
"ManagedContentChannel","standard"
"ManagedContentSpace","standard"
"ManagedContentVariant","standard"
"ManagedContentVariantChangeEvent","standard"
"MarketSegment","standard"
"MarketSegmentActivation","standard"
"MarketSegmentActivationChangeEvent","standard"
"MarketSegmentActivationFeed","standard"
"MarketSegmentActivationHistory","standard"
"MarketSegmentChangeEvent","standard"
"MarketSegmentDefMapping","standard"
"MarketSegmentFeed","standard"
"MarketSegmentHistory","standard"
"MarketSegmentStatusEvent","standard"
"MarketSgmtActvStatusEvent","standard"
"MatchingInformation","standard"
"MatchingRule","standard"
"MatchingRuleItem","standard"
"MessagingChannel","standard"
"MessagingChannelUsage","standard"
"MessagingEndUser","standard"
"MessagingEndUserChangeEvent","standard"
"MessagingEndUserHistory","standard"
"MessagingEndUserShare","standard"
"MessagingSession","standard"
"MessagingSessionChangeEvent","standard"
"MessagingSessionFeed","standard"
"MessagingSessionHistory","standard"
"MessagingSessionMetrics","standard"
"MessagingSessionShare","standard"
"MktCalculatedInsight","standard"
"MktCalculatedInsightFeed","standard"
"MktCalculatedInsightHistory","standard"
"MktDataLakeMapping","standard"
"MktDataTransform","standard"
"MktDataTransformEvent","standard"
"MktDataTransformFeed","standard"
"MktDataTransformHistory","standard"
"MktDataTransformShare","standard"
"MktMLModel","standard"
"MktMLModelFeed","standard"
"MktMLModelHistory","standard"
"MktMLModelShare","standard"
"MktMLPredictionJob","standard"
"MktMLPredictionJobFeed","standard"
"MktMLPredictionJobHistory","standard"
"MktMLSetupRunChgEvent","standard"
"MktSgmntActvtnAudAttribute","standard"
"MktSgmntActvtnContactPoint","standard"
"MktSgmtActvContactPtField","standard"
"MktSgmtActvContactPtSrc","standard"
"MktSgmtActvDataModelFld","standard"
"MktSgmtActvDataSource","standard"
"MktSgmtDefCalcInsightFld","standard"
"MktSgmtDefDataMdlObjFld","standard"
"MLEngagementEvent","standard"
"MlFeatureValueMetric","standard"
"MLModel","standard"
"MLModelFactor","standard"
"MLModelFactorComponent","standard"
"MLModelMetric","standard"
"MLPredictionDefinition","standard"
"MLRecommendationDefinition","standard"
"MngContentFormActionEvent","standard"
"MobileApplicationDetail","standard"
"MsgChannelAvailability","standard"
"MsgChannelLanguageKeyword","standard"
"MsgChannelUsageExternalOrg","standard"
"MsgSessStatusChangedEvent","standard"
"MutingPermissionSet","standard"
"MyDomainDiscoverableLogin","standard"
"Name","standard"
"NamedCredential","standard"
"Note","standard"
"NoteAndAttachment","standard"
"OauthCustomScope","standard"
"OauthCustomScopeApp","standard"
"OauthToken","standard"
"OauthTokenExchangeHandler","standard"
"OauthTokenExchHandlerApp","standard"
"ObjectPermissions","standard"
"OnboardingMetrics","standard"
"OpenActivity","standard"
"Opportunity","standard"
"Opportunity_Approval__c","custom"
"Opportunity_Approval__ChangeEvent","standard"
"Opportunity_Approval__History","standard"
"Opportunity_Approval__Share","standard"
"Opportunity_Snapshot__c","custom"
"Opportunity_Snapshot__ChangeEvent","standard"
"Opportunity_Snapshot__Share","standard"
"OpportunityChangeEvent","standard"
"OpportunityCompetitor","standard"
"OpportunityContactRole","standard"
"OpportunityContactRoleChangeEvent","standard"
"OpportunityFeed","standard"
"OpportunityFieldHistory","standard"
"OpportunityHistory","standard"
"OpportunityLineItem","standard"
"OpportunityLineItemChangeEvent","standard"
"OpportunityLineItemSchedule","standard"
"OpportunityLineItemSplit","standard"
"OpportunityLineItemSplitHistory","standard"
"OpportunityPartner","standard"
"OpportunityRelatedDeleteLog","standard"
"OpportunityShare","standard"
"OpportunitySplit","standard"
"OpportunitySplitChangeEvent","standard"
"OpportunitySplitHistory","standard"
"OpportunitySplitType","standard"
"OpportunityStage","standard"
"OpportunityTeamMember","standard"
"OpportunityTeamMemberHistory","standard"
"OpptyLineItemSplitType","standard"
"Order","standard"
"OrderChangeEvent","standard"
"OrderFeed","standard"
"OrderHistory","standard"
"OrderItem","standard"
"OrderItemChangeEvent","standard"
"OrderItemFeed","standard"
"OrderItemHistory","standard"
"OrderShare","standard"
"OrderStatus","standard"
"Organization","standard"
"OrgEmailAddressSecurity","standard"
"OrgLifecycleNotification","standard"
"OrgMetric","standard"
"OrgMetricScanSummary","standard"
"OrgWideEmailAddress","standard"
"OwnedContentDocument","standard"
"OwnerChangeOptionInfo","standard"
"PackageLicense","standard"
"Participant","standard"
"Partner","standard"
"PartnerRole","standard"
"PartyConsent","standard"
"PartyConsentChangeEvent","standard"
"PartyConsentFeed","standard"
"PartyConsentHistory","standard"
"PartyConsentShare","standard"
"Payment","standard"
"PaymentAuthAdjustment","standard"
"PaymentAuthorization","standard"
"PaymentFeed","standard"
"PaymentGateway","standard"
"PaymentGatewayLog","standard"
"PaymentGatewayProvider","standard"
"PaymentGroup","standard"
"PaymentLineInvoice","standard"
"PaymentMethod","standard"
"PaymentPageChangeEvent","standard"
"Period","standard"
"PermissionSet","standard"
"PermissionSetAssignment","standard"
"PermissionSetGroup","standard"
"PermissionSetGroupComponent","standard"
"PermissionSetLicense","standard"
"PermissionSetLicenseAssign","standard"
"PermissionSetTabSetting","standard"
"PersonalizationSchema","standard"
"PicklistValueInfo","standard"
"PipelineInspectionListView","standard"
"PipelineInspectionSumField","standard"
"PipelineInspMetricConfig","standard"
"PipelineInspMetricConfigLocalization","standard"
"PlatformAction","standard"
"PlatformCachePartition","standard"
"PlatformCachePartitionType","standard"
"PlatformEventUsageMetric","standard"
"PlatformStatusAlertEvent","standard"
"Pricebook2","standard"
"Pricebook2ChangeEvent","standard"
"Pricebook2History","standard"
"PricebookEntry","standard"
"PricebookEntryChangeEvent","standard"
"PricebookEntryHistory","standard"
"ProcessDefinition","standard"
"ProcessException","standard"
"ProcessExceptionChangeEvent","standard"
"ProcessExceptionEvent","standard"
"ProcessExceptionShare","standard"
"ProcessFlowMigration","standard"
"ProcessInstance","standard"
"ProcessInstanceChangeEvent","standard"
"ProcessInstanceHistory","standard"
"ProcessInstanceNode","standard"
"ProcessInstanceStep","standard"
"ProcessInstanceStepChangeEvent","standard"
"ProcessInstanceWorkitem","standard"
"ProcessNode","standard"
"Product_Category__c","custom"
"Product_Category__ChangeEvent","standard"
"Product_Category__History","standard"
"Product_Category__Share","standard"
"Product_Groups__c","custom"
"Product_Groups__ChangeEvent","standard"
"Product_Groups__Share","standard"
"Product2","standard"
"Product2ChangeEvent","standard"
"Product2Feed","standard"
"Product2History","standard"
"Profile","standard"
"ProfileSkill","standard"
"ProfileSkillEndorsement","standard"
"ProfileSkillEndorsementChangeEvent","standard"
"ProfileSkillEndorsementFeed","standard"
"ProfileSkillEndorsementHistory","standard"
"ProfileSkillFeed","standard"
"ProfileSkillHistory","standard"
"ProfileSkillShare","standard"
"ProfileSkillUser","standard"
"ProfileSkillUserFeed","standard"
"ProfileSkillUserHistory","standard"
"Prompt","standard"
"PromptAction","standard"
"PromptActionShare","standard"
"PromptError","standard"
"PromptErrorShare","standard"
"PromptLocalization","standard"
"PromptVersion","standard"
"PromptVersionLocalization","standard"
"Provider__c","custom"
"Provider__ChangeEvent","standard"
"Publisher","standard"
"PushTopic","standard"
"QueueSobject","standard"
"QuickText","standard"
"QuickTextChangeEvent","standard"
"QuickTextHistory","standard"
"QuickTextShare","standard"
"QuickTextUsage","standard"
"QuickTextUsageChangeEvent","standard"
"QuickTextUsageShare","standard"
"Quote","standard"
"QuoteChangeEvent","standard"
"QuoteDocument","standard"
"QuoteFeed","standard"
"QuoteHistory","standard"
"QuoteLineItem","standard"
"QuoteLineItemChangeEvent","standard"
"QuoteLineItemHistory","standard"
"QuoteLineSyncField__c","custom"
"QuoteLineSyncField__ChangeEvent","standard"
"QuoteShare","standard"
"QuoteSyncField__c","custom"
"QuoteSyncField__ChangeEvent","standard"
"QuoteTemplateRichTextData","standard"
"RecentlyViewed","standard"
"Recommendation","standard"
"RecommendationChangeEvent","standard"
"RecommendationResponse","standard"
"RecordAction","standard"
"RecordActionHistory","standard"
"RecordType","standard"
"RecordTypeLocalization","standard"
"RedirectWhitelistUrl","standard"
"Refund","standard"
"RefundLinePayment","standard"
"Regional_Team__c","custom"
"Regional_Team__ChangeEvent","standard"
"Regional_Team__History","standard"
"Regional_Team__Share","standard"
"Regional_Team_Members__c","custom"
"Regional_Team_Members__ChangeEvent","standard"
"Regional_Team_Members__History","standard"
"Regional_Team_Members__Share","standard"
"RelatedListColumnDefinition","standard"
"RelatedListDefinition","standard"
"RelationshipDomain","standard"
"RelationshipInfo","standard"
"ReplyEmailSettings","standard"
"Report","standard"
"ReportFeed","standard"
"ReportLocalization","standard"
"SalesforceContract","standard"
"SalesforceContractFeed","standard"
"SalesforceInvoice","standard"
"SalesforceInvoiceFeed","standard"
"SalesforcePayment","standard"
"SalesforceQuote","standard"
"SalesforceQuoteFeed","standard"
"SamlSsoConfig","standard"
"SCMC__Additional_Charge__c","custom"
"SCMC__Additional_Charge__ChangeEvent","standard"
"SCMC__Additional_Charge__History","standard"
"SCMC__Additional_Charge__Share","standard"
"SCMC__Additional_Rebate_Terms__c","custom"
"SCMC__Additional_Rebate_Terms__ChangeEvent","standard"
"SCMC__Additional_Rebate_Terms__History","standard"
"SCMC__Address__c","custom"
"SCMC__Address__ChangeEvent","standard"
"SCMC__Address__History","standard"
"SCMC__Address__Share","standard"
"SCMC__Alternate_Item__c","custom"
"SCMC__Alternate_Item__ChangeEvent","standard"
"SCMC__Alternate_Item__History","standard"
"SCMC__Alternate_Item__Share","standard"
"SCMC__AP_Voucher__c","custom"
"SCMC__AP_Voucher__ChangeEvent","standard"
"SCMC__AP_Voucher__History","standard"
"SCMC__AP_Voucher__Share","standard"
"SCMC__AP_Voucher_Credit__c","custom"
"SCMC__AP_Voucher_Credit__ChangeEvent","standard"
"SCMC__AP_Voucher_Credit__History","standard"
"SCMC__AP_Voucher_Credit__Share","standard"
"SCMC__AP_Voucher_Line__c","custom"
"SCMC__AP_Voucher_Line__ChangeEvent","standard"
"SCMC__AP_Voucher_Line__History","standard"
"SCMC__AP_Voucher_Line_Credit__c","custom"
"SCMC__AP_Voucher_Line_Credit__ChangeEvent","standard"
"SCMC__AP_Voucher_Line_Credit__History","standard"
"SCMC__Asset_Group__c","custom"
"SCMC__Asset_Group__ChangeEvent","standard"
"SCMC__Asset_Group__Share","standard"
"SCMC__Asset_Sub_Group__c","custom"
"SCMC__Asset_Sub_Group__ChangeEvent","standard"
"SCMC__Attachment__c","custom"
"SCMC__Attachment__ChangeEvent","standard"
"SCMC__Attachment__History","standard"
"SCMC__Attachment__Share","standard"
"SCMC__Attachment_Set_Association__c","custom"
"SCMC__Attachment_Set_Association__ChangeEvent","standard"
"SCMC__Attachment_Set_Association__History","standard"
"SCMC__Attachment_Set_Association__Share","standard"
"SCMC__AttachmentType__c","custom"
"SCMC__AttachmentType__ChangeEvent","standard"
"SCMC__AttachmentType__Share","standard"
"SCMC__AvaTax_Code_to_Product_Group_Mapping__c","custom"
"SCMC__AvaTax_Code_to_Product_Group_Mapping__ChangeEvent","standard"
"SCMC__AvaTax_Code_to_Product_Group_Mapping__History","standard"
"SCMC__AvaTax_Code_to_Product_Group_Mapping__Share","standard"
"SCMC__Award_Code__c","custom"
"SCMC__Award_Code__ChangeEvent","standard"
"SCMC__Award_Code__History","standard"
"SCMC__Award_Code__Share","standard"
"SCMC__Backorder__c","custom"
"SCMC__Backorder__ChangeEvent","standard"
"SCMC__Backorder__History","standard"
"SCMC__Backorder__Share","standard"
"SCMC__Batch_Control__c","custom"
"SCMC__Batch_Control__ChangeEvent","standard"
"SCMC__Batch_Control__Share","standard"
"SCMC__Batch_Log__c","custom"
"SCMC__Batch_Log__ChangeEvent","standard"
"SCMC__Batch_Process_Schedule__c","custom"
"SCMC__Batch_Process_Schedule__ChangeEvent","standard"
"SCMC__Batch_Process_Schedule__History","standard"
"SCMC__Batch_Process_Schedule__Share","standard"
"SCMC__Batch_Settings__c","custom"
"SCMC__Batch_Settings__ChangeEvent","standard"
"SCMC__Bill_of_Material__c","custom"
"SCMC__Bill_of_Material__ChangeEvent","standard"
"SCMC__Bill_of_Material__History","standard"
"SCMC__Bill_of_Material__Share","standard"
"SCMC__Box__c","custom"
"SCMC__Box__ChangeEvent","standard"
"SCMC__Box__History","standard"
"SCMC__Buyer_Attachment_Set__c","custom"
"SCMC__Buyer_Attachment_Set__ChangeEvent","standard"
"SCMC__Buyer_Attachment_Set__History","standard"
"SCMC__Buyer_Attachment_Set__Share","standard"
"SCMC__Catalog_Load__c","custom"
"SCMC__Catalog_Load__ChangeEvent","standard"
"SCMC__Catalog_Load__History","standard"
"SCMC__Catalog_Load__Share","standard"
"SCMC__Certificate_Of_Conformance_Signee__c","custom"
"SCMC__Certificate_Of_Conformance_Signee__ChangeEvent","standard"
"SCMC__Change_Request__c","custom"
"SCMC__Change_Request__ChangeEvent","standard"
"SCMC__Change_Request__History","standard"
"SCMC__Change_Request_Line__c","custom"
"SCMC__Change_Request_Line__ChangeEvent","standard"
"SCMC__Change_Request_Line__History","standard"
"SCMC__Commodity_Code__c","custom"
"SCMC__Commodity_Code__ChangeEvent","standard"
"SCMC__Commodity_Code__History","standard"
"SCMC__Commodity_Code__Share","standard"
"SCMC__Commodity_Code_Buyer_Association__c","custom"
"SCMC__Commodity_Code_Buyer_Association__ChangeEvent","standard"
"SCMC__Condition_Code__c","custom"
"SCMC__Condition_Code__ChangeEvent","standard"
"SCMC__Condition_Code__History","standard"
"SCMC__Condition_Code__Share","standard"
"SCMC__Contact_Role__c","custom"
"SCMC__Contact_Role__ChangeEvent","standard"
"SCMC__Contact_Role__History","standard"
"SCMC__Contact_Role__Share","standard"
"SCMC__Credit_Invoice__c","custom"
"SCMC__Credit_Invoice__ChangeEvent","standard"
"SCMC__Credit_Invoice__Share","standard"
"SCMC__Credit_Invoice_Line__c","custom"
"SCMC__Credit_Invoice_Line__ChangeEvent","standard"
"SCMC__Currency_Master__c","custom"
"SCMC__Currency_Master__ChangeEvent","standard"
"SCMC__Currency_Master__History","standard"
"SCMC__Currency_Master__Share","standard"
"SCMC__Customer_Address__c","custom"
"SCMC__Customer_Address__ChangeEvent","standard"
"SCMC__Customer_Address__History","standard"
"SCMC__Customer_Address__Share","standard"
"SCMC__Customer_Item__c","custom"
"SCMC__Customer_Item__ChangeEvent","standard"
"SCMC__Customer_Item__History","standard"
"SCMC__Customer_Item__Share","standard"
"SCMC__Customer_Quotation__c","custom"
"SCMC__Customer_Quotation__ChangeEvent","standard"
"SCMC__Customer_Quotation__History","standard"
"SCMC__Customer_Quotation__Share","standard"
"SCMC__Customer_Quotation_Line__c","custom"
"SCMC__Customer_Quotation_Line__ChangeEvent","standard"
"SCMC__Customer_Quotation_Line__History","standard"
"SCMC__Customer_Return__c","custom"
"SCMC__Customer_Return__ChangeEvent","standard"
"SCMC__Customer_Return__History","standard"
"SCMC__Customer_Return__Share","standard"
"SCMC__Customer_Return_Line__c","custom"
"SCMC__Customer_Return_Line__ChangeEvent","standard"
"SCMC__Customer_Return_Line__History","standard"
"SCMC__Cycle_Count__c","custom"
"SCMC__Cycle_Count__ChangeEvent","standard"
"SCMC__Cycle_Count__History","standard"
"SCMC__Cycle_Count__Share","standard"
"SCMC__Cycle_Count_Detail__c","custom"
"SCMC__Cycle_Count_Detail__ChangeEvent","standard"
"SCMC__Cycle_Count_Detail__History","standard"
"SCMC__Cycle_Count_Profile__c","custom"
"SCMC__Cycle_Count_Profile__ChangeEvent","standard"
"SCMC__Cycle_Count_Profile__History","standard"
"SCMC__Cycle_Count_Profile__Share","standard"
"SCMC__Elements_of_Cost__c","custom"
"SCMC__Elements_of_Cost__ChangeEvent","standard"
"SCMC__Elements_of_Cost__History","standard"
"SCMC__Elements_of_Cost__Share","standard"
"SCMC__Email_Handler__c","custom"
"SCMC__Email_Handler__ChangeEvent","standard"
"SCMC__Email_Templates__c","custom"
"SCMC__Email_Templates__ChangeEvent","standard"
"SCMC__Error_Log__c","custom"
"SCMC__Error_Log__ChangeEvent","standard"
"SCMC__Error_Log__History","standard"
"SCMC__Error_Log__Share","standard"
"SCMC__Exchange_Order__c","custom"
"SCMC__Exchange_Order__ChangeEvent","standard"
"SCMC__Exchange_Order__History","standard"
"SCMC__Exchange_Order__Share","standard"
"SCMC__Experience__c","custom"
"SCMC__Experience__ChangeEvent","standard"
"SCMC__Experience__History","standard"
"SCMC__fflib_BatchProcess__c","custom"
"SCMC__fflib_BatchProcess__ChangeEvent","standard"
"SCMC__fflib_BatchProcess__Share","standard"
"SCMC__fflib_BatchProcessDetail__c","custom"
"SCMC__fflib_BatchProcessDetail__ChangeEvent","standard"
"SCMC__fflib_SchedulerConfiguration__c","custom"
"SCMC__fflib_SchedulerConfiguration__ChangeEvent","standard"
"SCMC__fflib_SchedulerConfiguration__Share","standard"
"SCMC__fflib_XXXBatchTestOpportunity2__c","custom"
"SCMC__fflib_XXXBatchTestOpportunity2__ChangeEvent","standard"
"SCMC__fflib_XXXBatchTestOpportunity2__Feed","standard"
"SCMC__fflib_XXXBatchTestOpportunity2__Share","standard"
"SCMC__ffsda_SupportDataAccessKey__c","custom"
"SCMC__ffsda_SupportDataAccessKey__ChangeEvent","standard"
"SCMC__Form_Names__c","custom"
"SCMC__Form_Names__ChangeEvent","standard"
"SCMC__Freight_Code__c","custom"
"SCMC__Freight_Code__ChangeEvent","standard"
"SCMC__Freight_Code__History","standard"
"SCMC__Freight_Code__Share","standard"
"SCMC__GL_Account__c","custom"
"SCMC__GL_Account__ChangeEvent","standard"
"SCMC__GL_Account__History","standard"
"SCMC__GL_Account__Share","standard"
"SCMC__ICP__c","custom"
"SCMC__ICP__ChangeEvent","standard"
"SCMC__ICP__History","standard"
"SCMC__ICP__Share","standard"
"SCMC__ILS_Search_Result__c","custom"
"SCMC__ILS_Search_Result__ChangeEvent","standard"
"SCMC__ILS_Search_Result__Share","standard"
